Measurement Unit ----->,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,s,s,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,NA
FXGL,D43,G6TZ102CN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 04:50:50,2019-07-05 04:51:33,500.10.8-17A24921d,,,,,43.270444,,,5,7151,15008,22159,,,,,,,,,,,,,,,,40.29,44.38,43.74,45.02,51.18,42.85,63.06,81.95,82.4,56.7,58.93,25,24.4,24.3,24.32,24.82,24.16,26.95,27.15,26.85,27.45,26.85,337707008
FXGL,D43,G6TZ102DN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:28:27,2019-07-05 02:29:14,500.10.8-17A24921d,,,,,48.007403,,,5,6579,15339,21918,,,,,,,,,,,,,,,,40.9,45.65,45.07,46.4,52.49,44.08,63.65,73.28,73.71,57.98,59.28,26.7,26.74,26.65,26.52,26.97,26.37,29.5,30.07,29.59,29.68,29.59,337707008
FXGL,D43,G6TZ102EN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:55:37,2019-07-05 02:56:15,500.10.8-17A24921d,,,,,38.320688,,,5,6899,16889,23788,,,,,,,,,,,,,,,,39.9,45.11,44.34,45.65,52.19,42.91,63.14,70.87,71.21,57.64,58.59,24.89,24.41,24.46,24.4,24.81,24.3,27.64,27.54,27.15,27.64,27.34,341901312
FXGL,D43,G6TZ102FN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 02:28:45,2019-07-05 02:29:41,500.10.8-17A24921d,,,,,56.444778,,,5,7503,15303,22806,,,,,,,,,,,,,,,,39.2,44.73,43.74,45.22,51.99,42.6,63.23,73.54,73.96,57.04,58.42,25.2,25.11,25.07,25.08,25.6,24.93,28.12,27.84,27.45,27.84,27.64,341901312
FXGL,D43,G6TZ102GN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:09:57,2019-07-05 08:10:36,500.10.8-17A24921d,,,,,39.518214,,,5,6686,26133,32819,,,,,,,,,,,,,,,,38.9,44.78,44.06,45.59,51.81,42.76,63.48,72.34,72.17,58.25,58.76,24.1,23.8,23.84,23.74,24.08,23.63,27.34,26.76,25.98,27.45,26.95,341901312
FXGL,D43,G6TZ102HN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:08:36,2019-07-05 08:09:25,500.10.8-17A24921d,,,,,49.949813,,,5,7157,21734,28891,,,,,,,,,,,,,,,,40.29,46.66,45.75,47.53,53.59,44.93,65.89,73.62,74.23,60.04,61.07,24.89,24.54,24.5,24.47,24.68,24.34,28.32,28.03,27.54,28.32,27.84,336793600
FXGL,D43,G6TZ102JN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 16:10:52,2019-07-05 16:11:27,500.10.8-17A24921d,,,,,35.454242,,,5,10684,41236,51920,,,,,,,,,,,,,,,,31.5,35.12,34.09,34.21,36.3,33.56,39.65,39.75,39.26,38.18,38.39,23.79,23.88,23.77,23.84,24.19,23.56,27.06,26.37,26.28,26.46,25.78,337055744
FXGL,D43,G6TZ102KN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:17:48,2019-07-05 08:18:27,500.10.8-17A24921d,,,,,39.556152,,,5,8585,22197,30782,,,,,,,,,,,,,,,,40.79,47.68,47.02,48.92,55,46.54,66.5,73.79,73.96,60.82,61.76,24.7,25.1,24.93,25.14,25.34,24.91,27.93,28.62,27.84,28.32,27.73,341901312
FXGL,D43,G6TZ102LN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 03:02:11,2019-07-05 03:02:51,500.10.8-17A24921d,,,,,40.756504,,,5,6478,15251,21729,,,,,,,,,,,,,,,,41.4,46.19,45.29,46.99,53.07,44.49,64.68,73.62,75.79,59.01,60.39,26.5,26.55,26.36,26.75,26.86,26.26,28.9,28.42,28.32,28.71,28.9,341901312
FXGL,D43,G6TZ102MN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:06:52,2019-07-05 08:07:49,500.10.8-17A24921d,,,,,57.461553,,,5,9226,21000,30226,,,,,,,,,,,,,,,,40.79,47.58,46.78,48.79,54.77,46.26,65.98,84.1,85.07,60.04,61,25,25.3,25.18,25.39,25.69,25.06,28.42,27.93,28.23,27.84,27.64,342949888
FXGL,D43,G6TZ102NN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 02:28:42,2019-07-05 02:29:39,500.10.8-17A24921d,,,,,57.139959,,,5,6002,15332,21334,,,,,,,,,,,,,,,,41,45.68,44.91,46.3,52.46,43.76,64.26,72.76,73.62,58.15,59.62,26.5,26.8,26.63,26.83,27.11,26.45,29.59,29.89,29.29,28.81,29.1,336793600
FXGL,D43,G6TZ102PN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,FAIL,2019-07-05 08:15:48,2019-07-05 08:16:12,500.10.8-17A24921d,kCollectLogs Failed to add blob for LogCollection,,,,24.164161,,,,,,,,,,,,,,,,,20012,,,,,,,,,,,,,,,,,,,,,,,,,,,341901312
FXGL,D43,G6TZ102PN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:16:54,2019-07-05 08:17:30,500.10.8-17A24921d,,,,,36.913575,,,5,6414,26422,32836,,,,,,,,,,,,,,,,41.09,46.73,45.43,46.9,53.56,44.38,64.51,73.37,74.14,58.67,60.56,24,23.63,23.46,23.51,23.7,23.32,25.59,25.59,25.1,25,25,341901312
FXGL,D43,G6TZ102QN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:16:49,2019-07-05 08:17:28,500.10.8-17A24921d,,,,,39.381904,,,5,8500,22179,30679,,,,,,,,,,,,,,,,41.4,46.54,45.38,46.8,53.19,44.23,64.78,72.17,73.28,58.25,59.79,25.29,24.93,24.69,24.73,24.97,24.38,28.51,27.45,27.45,27.84,27.34,337707008
FXGL,D43,G6TZ102RN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:11:03,2019-07-05 08:11:42,500.10.8-17A24921d,,,,,38.95273,,,5,6197,26258,32455,,,,,,,,,,,,,,,,39.5,46.99,45.47,47.88,54.48,44.76,66.5,73.45,74.14,60.31,61.34,24.39,24.56,24.33,24.65,24.79,24.22,27.84,27.06,27.15,27.64,27.45,337707008
FXGL,D43,G6TZ102SN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:08:15,2019-07-05 08:09:02,500.10.8-17A24921d,,,,,47.610432,,,5,5916,21897,27813,,,,,,,,,,,,,,,,38.9,45.7,44.69,46.94,53.31,44.17,65.37,69.5,68.9,59.1,60.56,22.79,22.61,22.56,22.79,22.96,22.62,25.59,24.32,23.93,24.71,24.51,342949888
FXGL,D43,G6TZ102UN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 05:05:39,2019-07-05 05:06:45,500.10.8-17A24921d,,,,,66.734276,,,5,7038,15921,22959,,,,,,,,,,,,,,,,38.7,43.45,42.36,43.93,50.42,40.98,62.45,74.31,77.06,55.92,57.21,25.39,25.37,25.22,25.35,25.57,25.05,28.71,27.06,27.73,27.25,27.45,336859136
FXGL,D43,G6TZ102UN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 13:02:36,2019-07-05 13:03:15,500.10.8-17A24921d,,,,,40.224421,,,5,11334,31150,42484,,,,,,,,,,,,,,,,32.29,35.22,34.74,34.85,36.12,34.12,40.92,40.14,40.43,39.06,39.65,24.2,23.78,23.67,23.8,23.98,23.52,27.34,26.17,26.56,26.37,26.28,337707008
FXGL,D43,G6TZ102VN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:07:15,2019-07-05 08:08:15,500.10.8-17A24921d,,,,,60.407121,,,5,8471,21611,30082,,,,,,,,,,,,,,,,40.09,45.98,44.69,46.4,53.1,43.89,64.85,74.4,75.87,58.5,59.96,24.1,24.22,23.89,24.01,24.41,23.93,27.15,26.76,26.17,26.76,26.17,336859136
FXGL,D43,G6TZ102WN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 05:05:44,2019-07-05 05:06:52,500.10.8-17A24921d,,,,,68.332443,,,5,6717,16269,22986,,,,,,,,,,,,,,,,40.4,45.54,44.87,46.78,52.58,44.19,64.6,74.31,76.23,58.93,59.7,26.39,26.21,26.31,26.26,26.46,26.03,29.68,28.81,28.71,29.4,28.71,336793600
FXGL,D43,G6TZ102WN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 20:49:42,2019-07-05 20:50:17,500.10.8-17A24921d,,,,,35.974537,,,5,15324,46455,61779,,,,,,,,,,,,,,,,34.09,37.84,36.93,37,39.26,36.49,42.68,43.35,42.78,41.9,42.29,23.7,23.51,23.63,23.55,23.76,23.34,26.76,26.67,26.17,26.85,26.46,337707008
FXGL,D43,G6TZ102XN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:08:41,2019-07-05 08:09:31,500.10.8-17A24921d,,,,,51.362618,,,5,9514,19206,28720,,,,,,,,,,,,,,,,40.2,45.84,44.67,46.23,53.04,43.49,64,73.89,74.48,58.59,59.53,25.29,25.3,25.05,25.11,25.69,24.85,28.12,28.12,27.54,28.32,28.03,336859136
FXGL,D43,G6TZ102YN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:43:14,2019-07-05 02:43:54,500.10.8-17A24921d,,,,,40.61969,,,5,6151,15966,22117,,,,,,,,,,,,,,,,41.09,45.91,45.18,46.51,53.01,44.32,64.85,73.89,74.48,58.25,59.45,26.6,27.01,26.8,26.8,27.09,26.76,30.28,29.68,29.4,29.4,29.01,337707008
FXGL,D43,G6TZ102YN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 10:46:11,2019-07-05 10:46:54,500.10.8-17A24921d,,,,,43.496974,,,5,10459,31698,42157,,,,,,,,,,,,,,,,32.59,35.9,35.36,35.4,36.92,35.06,41.51,41.7,40.92,39.45,40.04,25,24.97,24.82,24.84,25.09,24.81,28.23,27.54,27.34,27.34,27.06,342949888
FXGL,D43,G6TZ102ZN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:14:59,2019-07-05 08:15:37,500.10.8-17A24921d,,,,,38.257379,,,5,6415,22194,28609,,,,,,,,,,,,,,,,41,46.3,45.29,46.78,53.25,44.36,65.03,71.73,72.76,58.5,59.96,22.79,22.19,22.13,22.15,22.46,21.9,24.81,23.54,23.43,23.64,23.54,337707008
FXGL,D43,G6TZ1030N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 02:29:15,2019-07-05 02:30:08,500.10.8-17A24921d,,,,,54.179704,,,5,6656,15287,21943,,,,,,,,,,,,,,,,40.7,46.4,45.16,46.75,53.59,44.17,64.51,73.1,73.71,58.84,60.04,26,26.23,25.98,26.06,26.36,25.9,29.29,28.9,28.71,29.59,28.9,342949888
FXGL,D43,G6TZ1031N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:12:59,2019-07-05 08:13:37,500.10.8-17A24921d,,,,,37.923625,,,5,9010,15363,24373,,,,,,,,,,,,,,,,40.29,47.95,46.59,48.15,55.13,45.18,66.84,73.45,73.79,60.56,61.85,24.89,24.77,24.75,24.7,25.01,24.54,28.12,27.84,26.85,27.73,27.25,341901312
FXGL,D43,G6TZ1032N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 02:29:42,2019-07-05 02:30:22,500.10.8-17A24921d,,,,,40.693809,,,5,6200,15674,21874,,,,,,,,,,,,,,,,41.2,47.63,46.8,48.82,55.57,45.65,67.09,74.31,76.9,61.25,62.2,26.5,26.77,26.61,26.82,27.2,26.44,29.98,29.68,29.68,29.98,29.2,341901312
FXGL,D43,G6TZ1033N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 03:01:11,2019-07-05 03:02:11,500.10.8-17A24921d,,,,,60.88303,,,5,6732,14938,21670,,,,,,,,,,,,,,,,41,45.91,45.72,47.21,52.97,45.09,64.17,71.14,71.9,58.15,59.45,26.29,26.65,26.85,26.86,27.23,26.79,29.4,28.51,28.42,28.62,28.51,336859136
FXGL,D43,G6TZ1034N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:18:54,2019-07-05 08:19:33,500.10.8-17A24921d,,,,,38.940962,,,5,8286,22608,30894,,,,,,,,,,,,,,,,40.09,46.37,45.7,47.36,53.53,44.8,64.43,76.17,76.68,58.67,60.04,24.7,24.88,24.94,25,25.36,24.72,27.93,28.23,27.54,27.73,27.15,341901312
FXGL,D43,G6TZ1035N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:17:52,2019-07-05 08:18:30,500.10.8-17A24921d,,,,,39.128584,,,5,8445,22181,30626,,,,,,,,,,,,,,,,41,47.16,46.44,48.28,54.38,45.68,65.29,73.03,72.93,59.87,61.51,24.89,25.08,25,25.19,25.44,24.81,28.03,28.23,27.45,28.03,28.12,337707008
FXGL,D43,G6TZ1036N39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 04:51:08,2019-07-05 04:52:16,500.10.8-17A24921d,,,,,67.774022,,,5,6364,15306,21670,,,,,,,,,,,,,,,,40.29,45.86,45.16,46.99,52.97,44.65,63.82,73.45,74.48,58.5,59.7,25.7,25.92,25.76,25.78,26.09,25.74,28.62,28.81,28.81,28.51,28.51,336859136
FXGL,D43,G6TZ1037N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:12:13,2019-07-05 08:12:54,500.10.8-17A24921d,,,,,41.267398,,,5,7486,21927,29413,,,,,,,,,,,,,,,,40.2,47.04,46.21,48.08,54,45.31,65.12,68.73,68.73,59.62,60.56,24.89,25.05,25,25.07,25.3,24.77,28.12,27.54,27.15,27.93,27.73,342949888
FXGL,D43,G6TZ1038N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 04:50:48,2019-07-05 04:51:32,500.10.8-17A24921d,,,,,44.464854,,,5,6846,15028,21874,,,,,,,,,,,,,,,,40.9,45.54,45.07,46.82,52.64,44.51,64.78,72.85,72.93,58.32,59.62,24.6,23.85,23.89,23.88,24.23,23.83,27.54,27.54,27.06,26.85,26.56,341901312
FXGL,D43,G6TZ1039N39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:06:47,2019-07-05 08:07:34,500.10.8-17A24921d,,,,,46.871109,,,5,6895,25892,32787,,,,,,,,,,,,,,,,38.09,43.68,42.62,44.25,50.67,41.36,63.14,82.17,82.54,55.57,58.15,23.7,23.22,23.47,23.46,23.72,23.17,25.98,25,24.71,24.81,24.42,337707008
FXGL,D43,G6TZ103AN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 03:01:00,2019-07-05 03:01:46,500.10.8-17A24921d,,,,,46.683276,,,5,6272,15246,21518,,,,,,,,,,,,,,,,40,45.31,44.69,46.44,52.7,43.8,64.51,75.93,76.9,58.42,59.28,25.5,25.7,25.8,25.92,26.37,25.66,28.42,27.93,27.93,27.64,27.25,341901312
FXGL,D43,G6TZ103BN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 04:51:02,2019-07-05 04:52:10,500.10.8-17A24921d,,,,,68.091434,,,5,6739,15265,22004,,,,,,,,,,,,,,,,40.4,44.91,44.21,45.61,52.02,43.13,63.23,73.2,73.79,57.39,58.93,26.7,26.58,26.53,26.55,26.82,26.26,29.1,28.81,28.51,28.32,28.62,337707008
FXGL,D43,G6TZ103CN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 04:50:54,2019-07-05 04:51:37,500.10.8-17A24921d,,,,,43.572729,,,5,7885,15354,23239,,,,,,,,,,,,,,,,40.29,44.73,44.15,45.52,51.58,43.13,63.31,73.54,75.93,57.98,58.76,24.5,24.01,24.08,24.09,24.3,23.88,27.15,26.76,27.15,27.45,26.76,342949888
FXGL,D43,G6TZ103DN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 04:51:15,2019-07-05 04:52:20,500.10.8-17A24921d,,,,,65.715066,,,5,7360,15281,22641,,,,,,,,,,,,,,,,38.09,44.17,43.01,45.09,51.29,42.12,62.28,73.62,74.4,57.04,57.9,23.29,22.97,22.86,23.17,23.27,22.87,25.89,25.78,25.39,25.98,25.59,336793600
FXGL,D43,G6TZ103EN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 04:52:03,2019-07-05 04:52:46,500.10.8-17A24921d,,,,,43.040004,,,5,7108,15305,22413,,,,,,,,,,,,,,,,40.2,45,44.45,46.14,52.11,43.53,63.31,72.68,73.37,57.81,58.84,24.6,24.03,24.09,24.25,24.46,23.87,26.95,26.67,26.46,27.25,26.56,341901312
FXGL,D43,G6TZ103FN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:06:53,2019-07-05 08:07:35,500.10.8-17A24921d,,,,,42.792181,,,5,7271,16118,23389,,,,,,,,,,,,,,,,39.4,44.36,43.05,44.56,51.24,42.2,62.37,73.54,74.4,56.6,58.15,24.79,24.29,24.09,24.08,24.57,24.1,27.54,27.15,27.15,27.06,26.85,341901312
FXGL,D43,G6TZ103GN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 03:00:56,2019-07-05 03:01:41,500.10.8-17A24921d,,,,,45.308997,,,5,7083,15241,22324,,,,,,,,,,,,,,,,40.4,46.99,46.23,47.95,54.61,45.43,66.23,73.37,74.48,60.39,61.34,26.2,26.98,26.81,26.94,27.42,26.8,29.29,27.84,28.42,28.71,28.42,337707008
FXGL,D43,G6TZ103HN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 08:07:40,2019-07-05 08:08:30,500.10.8-17A24921d,,,,,50.592338,,,5,6986,21596,28582,,,,,,,,,,,,,,,,39.4,45.45,44.41,46.21,52.61,43.47,64.26,76.46,77.28,58.93,59.62,24.2,24.1,24.09,24.07,24.29,24,26.76,26.46,25.98,26.67,25.89,341901312
FXGL,D43,G6TZ103JN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:13:01,2019-07-05 08:13:42,500.10.8-17A24921d,,,,,41.064442,,,5,6442,26200,32642,,,,,,,,,,,,,,,,40.4,46.16,45.13,46.4,52.16,44.08,63.23,69.93,70.53,57.39,58.32,23.89,23.95,23.92,23.83,24.09,23.69,26.28,25,24.9,25.5,25.1,337707008
FXGL,D43,G6TZ103KN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 04:52:07,2019-07-05 04:52:51,500.10.8-17A24921d,,,,,44.192989,,,5,7291,15429,22720,,,,,,,,,,,,,,,,40.09,46.4,45.22,47.43,54.22,44.54,65.98,77.12,77.71,60.48,61.85,24.5,23.99,23.84,24.06,24.4,23.89,27.25,27.34,26.95,27.54,27.34,342949888
FXGL,D43,G6TZ103LN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 05:06:57,2019-07-05 05:07:40,500.10.8-17A24921d,,,,,43.445917,,,5,6829,16231,23060,,,,,,,,,,,,,,,,40.09,45.2,44.45,46.07,52.52,43.66,63.14,73.96,76.09,57.64,58.76,26.29,26.33,26.23,26.27,26.8,26.12,28.62,28.03,28.32,28.12,28.03,342949888
FXGL,D43,G6TZ103LN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,FAIL,2019-07-05 13:02:42,2019-07-05 13:03:44,500.10.8-unknown,Connection Couldn't pair with device. Timeout!;Finalize the device is not found in connected device list,5007,,,61.810235,,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341901312
FXGL,D43,G6TZ103LN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 13:02:54,2019-07-05 13:03:31,500.10.8-17A24921d,,,,,36.721714,,,5,11130,31311,42441,,,,,,,,,,,,,,,,32.4,35.37,34.91,35.05,36.66,34.55,39.84,40.04,39.95,38.87,39.35,24,24.04,23.95,23.99,24.51,23.83,26.37,26.37,26.46,26.56,26.07,342949888
FXGL,D43,G6TZ103MN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 04:52:27,2019-07-05 04:53:03,500.10.8-17A24921d,,,,,36.865998,,,6,7382,15227,22609,1,0,0,0,0,,,,,,,,,,,40.2,44.98,44.19,45.61,52.11,43.36,63.57,74.23,76.68,57.81,58.76,24.29,23.93,23.79,23.96,24.33,23.86,26.76,26.46,26.56,27.06,26.07,337707008
FXGL,D43,G6TZ103NN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 08:15:56,2019-07-05 08:16:34,500.10.8-17A24921d,,,,,37.66195,,,5,6183,22281,28464,,,,,,,,,,,,,,,,41.2,47.98,47.38,49.34,55.2,46.9,66.92,71.56,72.51,60.65,61.68,24.7,25.06,24.96,25.11,25.36,24.96,28.23,27.15,26.95,27.06,26.85,337707008
FXGL,D43,G6TZ103PN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 23:59:39,2019-07-06 00:00:25,500.10.8-17A24921d,,,,,46.683914,,,5,6929,19502,26431,,,,,,,,,,,,,,,,40.59,45.98,44.93,46.68,52.82,44.1,64,73.03,73.96,58.76,59.79,24,24.62,24.3,24.41,24.68,24.09,27.06,26.85,26.76,27.15,26.85,342949888
FXGL,D43,G6TZ103QN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 23:59:39,2019-07-06 00:00:20,500.10.8-17A24921d,,,,,42.225461,,,5,6527,19512,26039,,,,,,,,,,,,,,,,41.29,47.06,46.05,47.7,54.51,45.04,65.98,71.82,72.42,59.7,60.65,24.5,24.81,24.54,24.6,25.05,24.41,27.73,27.15,26.67,27.34,26.85,336859136
FXGL,D43,G6TZ103SN39G,,,,FXGL_C07-3F-BIR_2_LOG-COLLECTION,PASS,2019-07-05 23:59:36,2019-07-06 00:00:19,500.10.8-17A24921d,,,,,42.978664,,,5,6999,19501,26500,,,,,,,,,,,,,,,,39.29,46.85,46.33,47.98,54.64,45.02,66.4,74.48,76.53,60.73,62.28,23.7,24.25,24.33,24.23,24.65,23.99,27.54,26.85,26.67,27.45,27.54,337055744
FXGL,D43,G6TZ103UN39G,,,,FXGL_C07-3F-BIR_1_LOG-COLLECTION,PASS,2019-07-05 23:59:33,2019-07-06 00:00:16,500.10.8-17A24921d,,,,,42.931067,,,5,7039,19506,26545,,,,,,,,,,,,,,,,41,46.23,45.29,46.8,53.53,44.32,64.6,71.82,72.51,58.25,59.18,24.2,24.59,24.43,24.64,24.83,24.33,27.34,26.76,26.56,26.67,26.37,341901312
